timestamp,device_id,device_type,status,output,good_output,defect_count,energy_kwh,temperature,vibration
2026-02-06 12:10:00,ASSEMBLY-001,装配线,运行,88,87,1,39.79,26.6,1.48
2026-02-06 12:10:00,ASSEMBLY-002,装配线,运行,67,65,2,35.24,23.7,0.45
2026-02-06 12:15:00,CNC-001,数控机床,运行,135,130,5,77.63,21.5,1.24
2026-02-06 12:15:00,CNC-002,数控机床,运行,110,105,5,85.31,24.0,0.76
2026-02-06 12:15:00,ROBOT-001,机械臂,运行,201,196,5,55.32,30.1,0.69
2026-02-06 12:15:00,ROBOT-002,机械臂,运行,173,169,4,56.93,25.6,0.45
2026-02-06 12:15:00,PRESS-001,冲压机,运行,143,139,4,130.84,25.6,2.0
2026-02-06 12:15:00,PRESS-002,冲压机,运行,133,131,2,99.1,31.2,1.22
2026-02-06 12:15:00,LASER-001,激光切割,运行,116,115,1,84.04,30.1,0.24
2026-02-06 12:15:00,LASER-002,激光切割,运行,92,90,2,82.04,27.8,0.38
2026-02-06 12:15:00,ASSEMBLY-001,装配线,运行,66,64,2,36.72,23.0,0.69
2026-02-06 12:15:00,ASSEMBLY-002,装配线,运行,86,82,4,38.61,21.4,0.85
2026-02-06 12:20:00,CNC-001,数控机床,运行,138,135,3,91.14,22.2,1.56
2026-02-06 12:20:00,CNC-002,数控机床,运行,90,88,2,86.19,25.4,0.16
2026-02-06 12:20:00,ROBOT-001,机械臂,运行,187,180,7,58.19,33.2,0.93
2026-02-06 12:20:00,ROBOT-002,机械臂,运行,213,206,7,56.26,32.1,1.33
2026-02-06 12:20:00,PRESS-001,冲压机,运行,176,168,8,128.19,25.6,1.72
2026-02-06 12:20:00,PRESS-002,冲压机,运行,157,156,1,107.23,34.4,1.4
2026-02-06 12:20:00,LASER-001,激光切割,运行,99,98,1,90.03,22.3,1.14
2026-02-06 12:20:00,LASER-002,激光切割,运行,94,93,1,91.73,26.7,0.36
2026-02-06 12:20:00,ASSEMBLY-001,装配线,运行,86,82,4,40.16,26.9,0.23
2026-02-06 12:20:00,ASSEMBLY-002,装配线,运行,90,86,4,41.62,25.4,0.32
2026-02-06 12:25:00,CNC-001,数控机床,运行,105,102,3,88.66,33.0,1.24
2026-02-06 12:25:00,CNC-002,数控机床,运行,96,93,3,72.4,27.8,1.35
2026-02-06 12:25:00,ROBOT-001,机械臂,故障,0,0,0,6.0,22.2,0.0
2026-02-06 12:25:00,ROBOT-002,机械臂,运行,178,175,3,58.53,22.5,1.31
2026-02-06 12:25:00,PRESS-001,冲压机,运行,177,169,8,108.21,31.6,1.89
2026-02-06 12:25:00,PRESS-002,冲压机,运行,125,122,3,101.45,30.2,1.65
2026-02-06 12:25:00,LASER-001,激光切割,运行,82,78,4,85.87,23.3,0.17
2026-02-06 12:25:00,LASER-002,激光切割,运行,88,87,1,87.5,33.3,1.53
2026-02-06 12:25:00,ASSEMBLY-001,装配线,运行,67,66,1,43.6,21.2,2.0
2026-02-06 12:25:00,ASSEMBLY-002,装配线,运行,75,74,1,39.71,26.9,0.22
2026-02-06 12:30:00,CNC-001,数控机床,运行,122,120,2,88.41,27.7,0.94
2026-02-06 12:30:00,CNC-002,数控机床,运行,104,102,2,84.32,30.1,0.65
2026-02-06 12:30:00,ROBOT-001,机械臂,待机,0,0,0,18.0,18.7,0.0
2026-02-06 12:30:00,ROBOT-002,机械臂,运行,179,173,6,52.01,23.5,1.09
2026-02-06 12:30:00,PRESS-001,冲压机,运行,164,162,2,118.82,30.0,0.58
2026-02-06 12:30:00,PRESS-002,冲压机,运行,160,157,3,111.15,21.2,1.9
2026-02-06 12:30:00,LASER-001,激光切割,运行,98,96,2,94.11,33.6,0.29
2026-02-06 12:30:00,LASER-002,激光切割,运行,83,80,3,76.5,30.3,1.14
2026-02-06 12:30:00,ASSEMBLY-001,装配线,运行,72,70,2,42.4,25.6,0.2
2026-02-06 12:30:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,22.9,0.0
2026-02-06 12:35:00,CNC-001,数控机床,运行,133,132,1,81.51,33.2,1.07
2026-02-06 12:35:00,CNC-002,数控机床,运行,119,114,5,75.54,31.2,0.78
2026-02-06 12:35:00,ROBOT-001,机械臂,运行,200,193,7,62.54,22.4,1.53
2026-02-06 12:35:00,ROBOT-002,机械臂,运行,193,184,9,51.39,21.3,1.02
2026-02-06 12:35:00,PRESS-001,冲压机,运行,128,122,6,118.75,32.2,1.33
2026-02-06 12:35:00,PRESS-002,冲压机,运行,158,157,1,120.62,28.6,1.56
2026-02-06 12:35:00,LASER-001,激光切割,运行,94,93,1,94.1,27.8,1.45
2026-02-06 12:35:00,LASER-002,激光切割,运行,106,101,5,84.31,31.1,1.33
2026-02-06 12:35:00,ASSEMBLY-001,装配线,运行,82,79,3,37.07,25.3,1.82
2026-02-06 12:35:00,ASSEMBLY-002,装配线,运行,79,77,2,39.18,23.2,0.44
2026-02-06 12:40:00,CNC-001,数控机床,运行,97,93,4,77.27,35.0,1.16
2026-02-06 12:40:00,CNC-002,数控机床,运行,110,105,5,87.26,31.8,0.19
2026-02-06 12:40:00,ROBOT-001,机械臂,运行,183,179,4,60.58,34.6,0.67
2026-02-06 12:40:00,ROBOT-002,机械臂,运行,176,170,6,50.6,21.3,1.12
2026-02-06 12:40:00,PRESS-001,冲压机,运行,176,168,8,131.27,29.3,0.82
2026-02-06 12:40:00,PRESS-002,冲压机,运行,139,133,6,112.07,24.2,0.32
2026-02-06 12:40:00,LASER-001,激光切割,运行,112,108,4,84.5,23.8,0.41
2026-02-06 12:40:00,LASER-002,激光切割,待机,0,0,0,25.5,22.8,0.0
2026-02-06 12:40:00,ASSEMBLY-001,装配线,运行,89,85,4,37.93,26.5,1.19
2026-02-06 12:40:00,ASSEMBLY-002,装配线,运行,79,78,1,41.08,22.2,0.97
2026-02-06 12:45:00,CNC-001,数控机床,运行,103,100,3,92.49,20.6,1.92
2026-02-06 12:45:00,CNC-002,数控机床,运行,123,121,2,83.45,29.2,1.05
2026-02-06 12:45:00,ROBOT-001,机械臂,故障,0,0,0,6.0,22.3,0.0
2026-02-06 12:45:00,ROBOT-002,机械臂,运行,203,200,3,55.57,22.6,1.58
2026-02-06 12:45:00,PRESS-001,冲压机,运行,131,126,5,123.97,34.4,1.3
2026-02-06 12:45:00,PRESS-002,冲压机,运行,151,147,4,110.11,27.7,1.27
2026-02-06 12:45:00,LASER-001,激光切割,故障,0,0,0,9.0,25.0,0.0
2026-02-06 12:45:00,LASER-002,激光切割,运行,80,78,2,76.77,20.1,1.28
2026-02-06 12:45:00,ASSEMBLY-001,装配线,运行,73,70,3,40.34,25.4,0.96
2026-02-06 12:45:00,ASSEMBLY-002,装配线,运行,88,85,3,38.45,21.6,1.55
2026-02-06 12:50:00,CNC-001,数控机床,故障,0,0,0,8.5,22.9,0.0
2026-02-06 12:50:00,CNC-002,数控机床,故障,0,0,0,8.0,19.5,0.0
2026-02-06 12:50:00,ROBOT-001,机械臂,运行,197,192,5,58.65,26.8,0.2
2026-02-06 12:50:00,ROBOT-002,机械臂,运行,195,190,5,56.35,34.3,0.62
2026-02-06 12:50:00,PRESS-001,冲压机,运行,153,148,5,120.51,33.2,0.43
2026-02-06 12:50:00,PRESS-002,冲压机,运行,129,127,2,120.37,32.8,1.06
2026-02-06 12:50:00,LASER-001,激光切割,运行,110,107,3,90.31,33.4,0.32
2026-02-06 12:50:00,LASER-002,激光切割,运行,104,102,2,78.47,27.8,0.97
2026-02-06 12:50:00,ASSEMBLY-001,装配线,运行,91,87,4,38.97,34.8,0.68
2026-02-06 12:50:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,23.4,0.0
2026-02-06 12:55:00,CNC-001,数控机床,运行,134,128,6,80.65,24.8,1.37
2026-02-06 12:55:00,CNC-002,数控机床,运行,110,109,1,85.77,20.9,1.23
2026-02-06 12:55:00,ROBOT-001,机械臂,运行,165,160,5,61.41,33.9,1.59
2026-02-06 12:55:00,ROBOT-002,机械臂,运行,202,197,5,57.35,29.2,0.21
2026-02-06 12:55:00,PRESS-001,冲压机,运行,164,160,4,123.12,25.0,0.89
2026-02-06 12:55:00,PRESS-002,冲压机,运行,143,140,3,103.08,28.9,1.73
2026-02-06 12:55:00,LASER-001,激光切割,待机,0,0,0,27.0,22.3,0.0
2026-02-06 12:55:00,LASER-002,激光切割,运行,102,98,4,85.25,30.0,0.99
2026-02-06 12:55:00,ASSEMBLY-001,装配线,运行,81,80,1,39.08,20.2,0.12
2026-02-06 12:55:00,ASSEMBLY-002,装配线,故障,0,0,0,3.8,18.2,0.0
2026-02-06 13:00:00,CNC-001,数控机床,运行,123,118,5,90.32,24.9,0.23
2026-02-06 13:00:00,CNC-002,数控机床,运行,93,89,4,86.61,31.3,1.45
2026-02-06 13:00:00,ROBOT-001,机械臂,运行,176,169,7,63.02,25.1,1.24
2026-02-06 13:00:00,ROBOT-002,机械臂,运行,209,205,4,59.99,30.4,0.84
2026-02-06 13:00:00,PRESS-001,冲压机,运行,121,119,2,115.78,32.7,0.25
2026-02-06 13:00:00,PRESS-002,冲压机,运行,166,160,6,104.56,21.5,0.15
2026-02-06 13:00:00,LASER-001,激光切割,故障,0,0,0,9.0,21.7,0.0
2026-02-06 13:00:00,LASER-002,激光切割,运行,102,101,1,90.27,22.0,0.63
2026-02-06 13:00:00,ASSEMBLY-001,装配线,运行,91,90,1,43.79,28.0,0.71
2026-02-06 13:00:00,ASSEMBLY-002,装配线,运行,60,59,1,36.97,33.3,0.17
2026-02-06 13:05:00,CNC-001,数控机床,运行,138,133,5,81.0,29.1,1.31
2026-02-06 13:05:00,CNC-002,数控机床,运行,96,95,1,87.66,20.7,1.14
2026-02-06 13:05:00,ROBOT-001,机械臂,运行,204,197,7,63.09,21.1,0.8
2026-02-06 13:05:00,ROBOT-002,机械臂,运行,192,184,8,51.3,32.3,0.78
2026-02-06 13:05:00,PRESS-001,冲压机,运行,120,119,1,115.23,25.8,1.14
2026-02-06 13:05:00,PRESS-002,冲压机,运行,116,112,4,105.71,27.8,1.33
2026-02-06 13:05:00,LASER-001,激光切割,运行,117,115,2,95.25,27.1,1.81
2026-02-06 13:05:00,LASER-002,激光切割,运行,89,88,1,77.4,24.9,0.22
2026-02-06 13:05:00,ASSEMBLY-001,装配线,运行,73,72,1,42.04,33.1,0.72
2026-02-06 13:05:00,ASSEMBLY-002,装配线,运行,75,73,2,41.48,22.7,0.15
2026-02-06 13:10:00,CNC-001,数控机床,运行,104,101,3,81.79,23.8,1.14
2026-02-06 13:10:00,CNC-002,数控机床,运行,102,99,3,80.58,20.1,0.41
2026-02-06 13:10:00,ROBOT-001,机械臂,运行,225,216,9,57.48,32.1,1.18
2026-02-06 13:10:00,ROBOT-002,机械臂,运行,161,159,2,60.25,30.3,1.61
2026-02-06 13:10:00,PRESS-001,冲压机,运行,152,147,5,128.4,26.9,0.76
2026-02-06 13:10:00,PRESS-002,冲压机,待机,0,0,0,33.0,23.6,0.0
2026-02-06 13:10:00,LASER-001,激光切割,运行,102,100,2,82.32,24.9,1.48
2026-02-06 13:10:00,LASER-002,激光切割,运行,78,76,2,91.27,29.5,1.81
2026-02-06 13:10:00,ASSEMBLY-001,装配线,运行,78,75,3,40.23,30.1,0.98
2026-02-06 13:10:00,ASSEMBLY-002,装配线,运行,71,69,2,34.85,23.2,1.92
2026-02-06 13:15:00,CNC-001,数控机床,待机,0,0,0,25.5,21.4,0.0
2026-02-06 13:15:00,CNC-002,数控机床,运行,117,113,4,73.65,28.6,0.6
2026-02-06 13:15:00,ROBOT-001,机械臂,运行,228,219,9,54.68,32.3,0.63
2026-02-06 13:15:00,ROBOT-002,机械臂,运行,170,169,1,49.72,25.2,1.01
2026-02-06 13:15:00,PRESS-001,冲压机,运行,121,120,1,127.35,33.3,0.55
2026-02-06 13:15:00,PRESS-002,冲压机,待机,0,0,0,33.0,23.1,0.0
2026-02-06 13:15:00,LASER-001,激光切割,运行,118,117,1,86.77,32.6,1.9
2026-02-06 13:15:00,LASER-002,激光切割,运行,103,99,4,80.41,33.1,1.1
2026-02-06 13:15:00,ASSEMBLY-001,装配线,运行,88,85,3,36.41,22.5,0.52
2026-02-06 13:15:00,ASSEMBLY-002,装配线,运行,89,88,1,35.95,34.1,0.59
2026-02-06 13:20:00,CNC-001,数控机床,运行,108,105,3,82.09,31.6,0.75
2026-02-06 13:20:00,CNC-002,数控机床,运行,115,114,1,80.87,21.8,1.26
2026-02-06 13:20:00,ROBOT-001,机械臂,运行,193,184,9,63.95,30.1,1.02
2026-02-06 13:20:00,ROBOT-002,机械臂,运行,166,163,3,51.69,34.4,0.47
2026-02-06 13:20:00,PRESS-001,冲压机,运行,163,162,1,118.3,33.2,0.78
2026-02-06 13:20:00,PRESS-002,冲压机,运行,151,145,6,115.03,26.5,1.04
2026-02-06 13:20:00,LASER-001,激光切割,运行,85,82,3,97.16,33.4,0.32
2026-02-06 13:20:00,LASER-002,激光切割,运行,112,109,3,91.99,26.5,1.65
2026-02-06 13:20:00,ASSEMBLY-001,装配线,待机,0,0,0,12.0,20.7,0.0
2026-02-06 13:20:00,ASSEMBLY-002,装配线,运行,76,74,2,38.17,30.1,0.7
2026-02-06 13:25:00,CNC-001,数控机床,运行,127,124,3,88.78,20.2,1.04
2026-02-06 13:25:00,CNC-002,数控机床,运行,109,105,4,79.04,30.5,0.21
2026-02-06 13:25:00,ROBOT-001,机械臂,运行,231,222,9,65.66,30.5,0.63
2026-02-06 13:25:00,ROBOT-002,机械臂,故障,0,0,0,5.5,18.7,0.0
2026-02-06 13:25:00,PRESS-001,冲压机,运行,124,122,2,126.12,32.5,0.59
2026-02-06 13:25:00,PRESS-002,冲压机,运行,160,157,3,112.87,31.0,0.47
2026-02-06 13:25:00,LASER-001,激光切割,运行,105,103,2,87.87,24.0,0.95
2026-02-06 13:25:00,LASER-002,激光切割,运行,111,110,1,90.05,33.6,1.16
2026-02-06 13:25:00,ASSEMBLY-001,装配线,运行,91,89,2,38.73,28.9,0.96
2026-02-06 13:25:00,ASSEMBLY-002,装配线,运行,88,85,3,41.01,22.7,0.53
2026-02-06 13:30:00,CNC-001,数控机床,故障,0,0,0,8.5,24.6,0.0
2026-02-06 13:30:00,CNC-002,数控机床,运行,121,118,3,73.99,26.1,0.33
2026-02-06 13:30:00,ROBOT-001,机械臂,运行,220,211,9,64.65,31.5,1.0
2026-02-06 13:30:00,ROBOT-002,机械臂,运行,155,153,2,56.79,25.0,1.75
2026-02-06 13:30:00,PRESS-001,冲压机,运行,163,161,2,126.4,34.3,1.02
2026-02-06 13:30:00,PRESS-002,冲压机,运行,163,155,8,117.28,28.8,0.22
2026-02-06 13:30:00,LASER-001,激光切割,运行,106,104,2,87.94,28.2,0.36
2026-02-06 13:30:00,LASER-002,激光切割,运行,90,89,1,83.04,20.3,1.9
2026-02-06 13:30:00,ASSEMBLY-001,装配线,运行,72,70,2,40.96,25.6,0.23
2026-02-06 13:30:00,ASSEMBLY-002,装配线,运行,85,82,3,34.87,30.3,1.52
2026-02-06 13:35:00,CNC-001,数控机床,运行,125,122,3,90.2,24.3,0.65
2026-02-06 13:35:00,CNC-002,数控机床,运行,124,122,2,79.22,31.3,1.77
2026-02-06 13:35:00,ROBOT-001,机械臂,运行,174,170,4,57.48,20.9,0.12
2026-02-06 13:35:00,ROBOT-002,机械臂,运行,207,199,8,54.04,20.5,1.93
2026-02-06 13:35:00,PRESS-001,冲压机,运行,155,150,5,109.94,33.7,1.11
2026-02-06 13:35:00,PRESS-002,冲压机,运行,121,116,5,114.4,31.1,1.6
2026-02-06 13:35:00,LASER-001,激光切割,运行,81,78,3,91.04,29.0,0.35
2026-02-06 13:35:00,LASER-002,激光切割,运行,79,78,1,79.53,29.7,1.12
2026-02-06 13:35:00,ASSEMBLY-001,装配线,运行,85,83,2,36.8,28.5,1.9
2026-02-06 13:35:00,ASSEMBLY-002,装配线,运行,72,71,1,35.92,22.0,1.56
2026-02-06 13:40:00,CNC-001,数控机床,运行,144,140,4,84.95,21.9,1.66
2026-02-06 13:40:00,CNC-002,数控机床,运行,121,116,5,78.83,24.6,1.63
2026-02-06 13:40:00,ROBOT-001,机械臂,运行,227,219,8,62.37,28.7,1.84
2026-02-06 13:40:00,ROBOT-002,机械臂,运行,201,191,10,59.68,27.2,1.44
2026-02-06 13:40:00,PRESS-001,冲压机,运行,163,157,6,109.36,27.0,0.2
2026-02-06 13:40:00,PRESS-002,冲压机,运行,142,137,5,115.17,25.7,1.98
2026-02-06 13:40:00,LASER-001,激光切割,待机,0,0,0,27.0,24.2,0.0
2026-02-06 13:40:00,LASER-002,激光切割,运行,110,105,5,85.3,29.7,1.69
2026-02-06 13:40:00,ASSEMBLY-001,装配线,运行,73,70,3,37.28,27.4,1.91
2026-02-06 13:40:00,ASSEMBLY-002,装配线,运行,82,79,3,35.15,30.6,0.88
2026-02-06 13:45:00,CNC-001,数控机床,运行,115,111,4,86.85,25.5,1.91
2026-02-06 13:45:00,CNC-002,数控机床,运行,114,109,5,87.62,29.4,1.17
2026-02-06 13:45:00,ROBOT-001,机械臂,运行,196,187,9,65.69,20.4,1.02
2026-02-06 13:45:00,ROBOT-002,机械臂,运行,173,166,7,52.87,26.5,1.47
2026-02-06 13:45:00,PRESS-001,冲压机,待机,0,0,0,36.0,20.7,0.0
2026-02-06 13:45:00,PRESS-002,冲压机,运行,125,121,4,108.67,33.1,1.37
2026-02-06 13:45:00,LASER-001,激光切割,运行,80,77,3,85.2,22.3,0.3
2026-02-06 13:45:00,LASER-002,激光切割,运行,103,99,4,83.34,25.8,1.17
2026-02-06 13:45:00,ASSEMBLY-001,装配线,运行,81,80,1,37.64,23.0,1.7
2026-02-06 13:45:00,ASSEMBLY-002,装配线,运行,67,66,1,38.66,22.3,1.3
2026-02-06 13:50:00,CNC-001,数控机床,运行,102,100,2,93.12,23.3,1.86
2026-02-06 13:50:00,CNC-002,数控机床,运行,125,122,3,85.71,25.3,1.81
2026-02-06 13:50:00,ROBOT-001,机械臂,运行,212,210,2,57.4,30.7,1.83
2026-02-06 13:50:00,ROBOT-002,机械臂,运行,186,183,3,51.62,24.0,1.72
2026-02-06 13:50:00,PRESS-001,冲压机,运行,125,123,2,109.63,21.9,0.77
2026-02-06 13:50:00,PRESS-002,冲压机,运行,164,163,1,105.81,26.3,1.33
2026-02-06 13:50:00,LASER-001,激光切割,运行,100,97,3,93.07,22.6,1.72
2026-02-06 13:50:00,LASER-002,激光切割,运行,106,103,3,85.26,27.6,1.02
2026-02-06 13:50:00,ASSEMBLY-001,装配线,运行,78,77,1,39.93,28.0,1.41
2026-02-06 13:50:00,ASSEMBLY-002,装配线,运行,64,63,1,41.76,27.0,1.3
2026-02-06 13:55:00,CNC-001,数控机床,运行,109,108,1,89.27,23.8,1.4
2026-02-06 13:55:00,CNC-002,数控机床,运行,94,91,3,80.46,20.4,1.83
2026-02-06 13:55:00,ROBOT-001,机械臂,运行,200,195,5,63.01,20.1,0.79
2026-02-06 13:55:00,ROBOT-002,机械臂,运行,159,152,7,54.11,27.5,0.7
2026-02-06 13:55:00,PRESS-001,冲压机,运行,159,155,4,129.56,33.7,0.11
2026-02-06 13:55:00,PRESS-002,冲压机,运行,147,143,4,108.39,29.2,1.04
2026-02-06 13:55:00,LASER-001,激光切割,运行,99,95,4,89.73,25.7,0.39
2026-02-06 13:55:00,LASER-002,激光切割,运行,85,82,3,90.72,24.4,0.84
2026-02-06 13:55:00,ASSEMBLY-001,装配线,运行,90,87,3,43.83,33.4,0.94
2026-02-06 13:55:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,23.1,0.0
2026-02-06 14:00:00,CNC-001,数控机床,运行,103,101,2,91.04,34.3,0.21
2026-02-06 14:00:00,CNC-002,数控机床,运行,98,95,3,72.34,28.9,1.91
2026-02-06 14:00:00,ROBOT-001,机械臂,运行,214,208,6,57.82,27.9,1.64
2026-02-06 14:00:00,ROBOT-002,机械臂,运行,165,157,8,50.31,30.7,0.15
2026-02-06 14:00:00,PRESS-001,冲压机,运行,139,133,6,127.91,27.9,0.58
2026-02-06 14:00:00,PRESS-002,冲压机,运行,161,160,1,119.15,25.9,1.57
2026-02-06 14:00:00,LASER-001,激光切割,运行,86,85,1,86.08,24.1,0.27
2026-02-06 14:00:00,LASER-002,激光切割,运行,95,93,2,90.63,28.3,1.87
2026-02-06 14:00:00,ASSEMBLY-001,装配线,运行,69,67,2,42.17,28.5,0.77
2026-02-06 14:00:00,ASSEMBLY-002,装配线,运行,68,66,2,39.91,31.2,0.97
2026-02-06 14:05:00,CNC-001,数控机床,运行,138,134,4,88.33,23.3,1.4
2026-02-06 14:05:00,CNC-002,数控机床,运行,116,112,4,86.89,22.4,1.94
2026-02-06 14:05:00,ROBOT-001,机械臂,运行,183,179,4,56.07,23.0,0.55
2026-02-06 14:05:00,ROBOT-002,机械臂,运行,184,179,5,56.82,21.0,1.99
2026-02-06 14:05:00,PRESS-001,冲压机,运行,130,126,4,126.23,33.2,1.68
2026-02-06 14:05:00,PRESS-002,冲压机,运行,119,115,4,110.21,31.4,1.95
2026-02-06 14:05:00,LASER-001,激光切割,运行,93,91,2,87.05,30.5,1.07
2026-02-06 14:05:00,LASER-002,激光切割,故障,0,0,0,8.5,24.6,0.0
2026-02-06 14:05:00,ASSEMBLY-001,装配线,运行,93,90,3,41.84,24.8,1.34
2026-02-06 14:05:00,ASSEMBLY-002,装配线,运行,77,75,2,41.66,32.0,1.37
2026-02-06 14:10:00,CNC-001,数控机床,运行,112,109,3,84.33,28.7,0.22
2026-02-06 14:10:00,CNC-002,数控机床,待机,0,0,0,24.0,23.1,0.0
2026-02-06 14:10:00,ROBOT-001,机械臂,待机,0,0,0,18.0,22.3,0.0
2026-02-06 14:10:00,ROBOT-002,机械臂,运行,150,145,5,50.42,27.9,0.39
2026-02-06 14:10:00,PRESS-001,冲压机,运行,139,133,6,109.79,28.5,0.7
2026-02-06 14:10:00,PRESS-002,冲压机,运行,163,161,2,106.45,28.4,0.8
2026-02-06 14:10:00,LASER-001,激光切割,运行,118,115,3,85.71,31.4,0.93
2026-02-06 14:10:00,LASER-002,激光切割,运行,87,86,1,82.42,20.7,1.72
2026-02-06 14:10:00,ASSEMBLY-001,装配线,运行,66,64,2,37.89,28.7,0.86
2026-02-06 14:10:00,ASSEMBLY-002,装配线,运行,79,76,3,38.32,21.0,0.88
2026-02-06 14:15:00,CNC-001,数控机床,运行,127,123,4,80.39,21.7,1.11
2026-02-06 14:15:00,CNC-002,数控机床,待机,0,0,0,24.0,22.3,0.0
2026-02-06 14:15:00,ROBOT-001,机械臂,运行,200,198,2,55.97,31.0,1.52
2026-02-06 14:15:00,ROBOT-002,机械臂,运行,172,168,4,49.92,34.3,0.36
2026-02-06 14:15:00,PRESS-001,冲压机,运行,121,117,4,118.44,21.1,0.3
2026-02-06 14:15:00,PRESS-002,冲压机,运行,148,146,2,100.3,34.6,1.1
2026-02-06 14:15:00,LASER-001,激光切割,运行,81,81,0,82.55,22.9,0.58
2026-02-06 14:15:00,LASER-002,激光切割,故障,0,0,0,8.5,24.3,0.0
2026-02-06 14:15:00,ASSEMBLY-001,装配线,运行,91,88,3,37.16,23.8,1.44
2026-02-06 14:15:00,ASSEMBLY-002,装配线,运行,78,77,1,38.28,29.7,0.55
2026-02-06 14:20:00,CNC-001,数控机床,运行,126,123,3,87.46,31.1,0.15
2026-02-06 14:20:00,CNC-002,数控机床,运行,119,118,1,83.31,25.1,1.31
2026-02-06 14:20:00,ROBOT-001,机械臂,运行,176,173,3,63.9,31.4,0.53
2026-02-06 14:20:00,ROBOT-002,机械臂,运行,181,177,4,57.14,28.9,1.4
2026-02-06 14:20:00,PRESS-001,冲压机,运行,131,127,4,127.95,34.9,1.03
2026-02-06 14:20:00,PRESS-002,冲压机,运行,157,155,2,119.48,21.0,0.92
2026-02-06 14:20:00,LASER-001,激光切割,运行,96,94,2,98.43,32.5,1.08
2026-02-06 14:20:00,LASER-002,激光切割,运行,87,83,4,86.7,25.2,1.22
2026-02-06 14:20:00,ASSEMBLY-001,装配线,运行,70,69,1,37.01,34.9,1.75
2026-02-06 14:20:00,ASSEMBLY-002,装配线,运行,85,84,1,40.76,29.8,1.04
2026-02-06 14:25:00,CNC-001,数控机床,运行,137,136,1,92.14,30.1,0.66
2026-02-06 14:25:00,CNC-002,数控机床,运行,97,93,4,74.66,27.0,0.98
2026-02-06 14:25:00,ROBOT-001,机械臂,运行,203,198,5,57.49,30.7,0.81
2026-02-06 14:25:00,ROBOT-002,机械臂,运行,163,162,1,57.21,28.3,1.28
2026-02-06 14:25:00,PRESS-001,冲压机,故障,0,0,0,12.0,22.2,0.0
2026-02-06 14:25:00,PRESS-002,冲压机,运行,166,160,6,113.0,28.8,1.37
2026-02-06 14:25:00,LASER-001,激光切割,运行,95,91,4,88.01,31.6,0.37
2026-02-06 14:25:00,LASER-002,激光切割,运行,114,113,1,88.2,30.2,0.57
2026-02-06 14:25:00,ASSEMBLY-001,装配线,运行,92,92,0,41.15,20.7,0.68
2026-02-06 14:25:00,ASSEMBLY-002,装配线,运行,74,72,2,41.09,28.5,0.97
2026-02-06 14:30:00,CNC-001,数控机床,运行,107,104,3,91.45,26.6,0.41
2026-02-06 14:30:00,CNC-002,数控机床,运行,97,93,4,73.9,28.9,0.36
2026-02-06 14:30:00,ROBOT-001,机械臂,运行,179,173,6,55.9,31.2,1.83
2026-02-06 14:30:00,ROBOT-002,机械臂,运行,172,169,3,54.23,32.2,1.46
2026-02-06 14:30:00,PRESS-001,冲压机,运行,125,121,4,120.26,24.5,1.31
2026-02-06 14:30:00,PRESS-002,冲压机,运行,140,139,1,118.59,26.2,0.67
2026-02-06 14:30:00,LASER-001,激光切割,运行,87,85,2,83.35,32.6,1.03
2026-02-06 14:30:00,LASER-002,激光切割,运行,96,92,4,90.2,34.1,0.86
2026-02-06 14:30:00,ASSEMBLY-001,装配线,运行,90,87,3,39.99,27.7,1.75
2026-02-06 14:30:00,ASSEMBLY-002,装配线,运行,65,65,0,38.36,21.5,1.95
2026-02-06 14:35:00,CNC-001,数控机床,运行,101,97,4,90.81,28.3,1.82
2026-02-06 14:35:00,CNC-002,数控机床,运行,124,119,5,76.48,24.1,1.75
2026-02-06 14:35:00,ROBOT-001,机械臂,故障,0,0,0,6.0,19.2,0.0
2026-02-06 14:35:00,ROBOT-002,机械臂,运行,206,201,5,53.25,25.9,1.34
2026-02-06 14:35:00,PRESS-001,冲压机,运行,179,173,6,119.57,23.2,1.22
2026-02-06 14:35:00,PRESS-002,冲压机,运行,157,151,6,117.4,23.3,1.36
2026-02-06 14:35:00,LASER-001,激光切割,运行,119,114,5,84.11,21.4,1.37
2026-02-06 14:35:00,LASER-002,激光切割,运行,93,92,1,91.07,29.4,0.47
2026-02-06 14:35:00,ASSEMBLY-001,装配线,运行,83,82,1,37.04,26.1,1.34
2026-02-06 14:35:00,ASSEMBLY-002,装配线,运行,71,70,1,40.11,28.9,0.62
2026-02-06 14:40:00,CNC-001,数控机床,运行,107,105,2,89.85,31.2,0.39
2026-02-06 14:40:00,CNC-002,数控机床,运行,126,125,1,77.22,21.7,0.68
2026-02-06 14:40:00,ROBOT-001,机械臂,运行,235,230,5,63.52,28.3,0.52
2026-02-06 14:40:00,ROBOT-002,机械臂,故障,0,0,0,5.5,20.3,0.0
2026-02-06 14:40:00,PRESS-001,冲压机,运行,178,176,2,110.05,30.6,1.04
2026-02-06 14:40:00,PRESS-002,冲压机,运行,161,156,5,104.79,26.0,1.79
2026-02-06 14:40:00,LASER-001,激光切割,运行,107,103,4,94.69,32.1,0.84
2026-02-06 14:40:00,LASER-002,激光切割,运行,90,89,1,82.73,24.4,1.5
